gender,genderLooking,age,counts_details,counts_pictures,counts_profileVisits,counts_fans,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,country,isFlirtstar,isHighlighted,isInfluencer,isMobile,isNew,isOnline,isVip,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,verified,shareProfileEnabled,lastOnlineDate,lastOnlineTime,birthd,connectedToFacebook,countDetails,description,nbusers,percentwantchats,percentwantfriends,percentwantdates,meanvisitsreceived,meanfollowers,meanlanguagesknown,totalwantchants,totalwantfriends,totalwantdates,totalvisitsreceived,totalfollowers,totallanguagesspoken
0,1,21,0.08,11,5067,0,1,0,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428332027.0,0,,,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,20,0.65,3,282,6,1,0,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428451200000000000,1428502530.0,0,0.0,0.6499999761581421,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,24,0.92,5,1115,0,1,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1428710400000000000,1428785079.0,0,0.0,0.9200000166893004,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,25,0.58,2,308,37,0,0,0,8,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428336561.0,0,0.0,0.5799999833106995,1,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,25,0.46,1,458,1,1,1,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428364800000000000,1428407275.0,0,0.0,0.4600000083446502,0,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,21,0.46,6,2385,0,1,1,0,8,0,0,0,1,0,1,0,2,1,0,0,0,1,0,0,1,1430006400000000000,1430047321.0,0,0.0,0.4600000083446502,0,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,24,0.69,9,931,0,1,0,0,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1428451200000000000,1428505558.0,0,0.0,0.6899999976158142,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,26,0.54,1,536,0,1,1,1,13,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428337247.0,0,0.0,0.5400000214576721,0,117,65.0,62.4,47.0,2839.6,3.9,1.07,76,73,55,332231,455,125
0,1,24,0.19,2,985,1,1,1,1,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428336726.0,0,0.0,0.1899999976158142,0,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,21,0.23,3,1289,0,0,1,0,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428331957.0,0,,,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,26,0.54,7,1437,0,1,1,1,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428335717.0,0,0.0,0.5400000214576721,1,117,65.0,62.4,47.0,2839.6,3.9,1.07,76,73,55,332231,455,125
0,1,25,0.92,5,509,1,1,1,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428451200000000000,1428506708.0,0,0.0,0.9200000166893004,0,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,19,0.42,2,1120,0,1,1,1,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428330341.0,0,,,0,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,22,0.58,4,1059,0,1,0,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428336699.0,0,0.0,0.5799999833106995,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,24,0.58,4,543,0,0,0,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1427068800000000000,1427125402.0,0,,,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,23,0.96,1,723,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428311066.0,0,0.0,0.959999978542328,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,21,0.27,6,960,0,1,1,1,18,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1428192000000000000,1428268559.0,0,,,0,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,21,0.27,1,567,0,0,0,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1428278400000000000,1428331988.0,0,,,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,none,21,0.92,5,1819,5,1,1,1,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1430006400000000000,1430048763.0,0,0.0,0.9200000166893004,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,20,0.27,3,844,0,1,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1430006400000000000,1430046603.0,0,0.0,0.270000010728836,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,23,0.62,7,1459,0,1,0,0,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428336984.0,0,0.0,0.6200000047683716,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,22,0.77,2,501,1,0,1,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428336818.0,0,0.0,0.7699999809265137,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,23,0.31,8,2660,0,0,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428325510.0,0,,,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,22,0.0,1,296,0,1,1,0,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428332579.0,0,,,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,23,0.81,5,2488,0,1,1,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428335718.0,0,0.0,0.8100000023841858,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,20,0.96,9,1483,0,1,1,1,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1428278400000000000,1428330205.0,0,,,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,22,0.88,10,1638,0,1,1,1,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1429920000000000000,1429971717.0,0,0.0,0.8799999952316284,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,none,22,0.58,15,2199,1,0,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1430092800000000000,1430162839.0,0,0.0,0.5799999833106995,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,22,0.69,3,727,2,1,1,1,8,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428324171.0,0,,,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,22,0.38,1,1205,0,1,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1430006400000000000,1430035947.0,0,0.0,0.3799999952316284,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,20,0.92,12,1589,0,1,1,1,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428334327.0,0,,,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,19,1.0,9,1741,13,0,1,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1428278400000000000,1428346375.0,0,0.0,1.0,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,25,0.31,9,1808,0,0,1,0,18,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1428278400000000000,1428335745.0,0,0.0,0.3100000023841858,0,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,19,0.85,2,510,4,0,1,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1428278400000000000,1428330370.0,0,,,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,none,22,1.0,2,1897,0,0,1,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1430092800000000000,1430163784.0,0,0.0,1.0,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,26,0.77,2,2188,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428335741.0,0,0.0,0.7699999809265137,1,117,65.0,62.4,47.0,2839.6,3.9,1.07,76,73,55,332231,455,125
0,1,21,0.58,3,837,0,1,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428332397.0,0,,,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,22,0.31,4,1750,0,1,1,0,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428710400000000000,1428786067.0,0,0.0,0.3100000023841858,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,19,0.31,1,1303,0,1,0,0,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428334646.0,0,0.0,0.3100000023841858,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,none,23,0.85,4,2454,0,0,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1428451200000000000,1428501712.0,0,0.0,0.8500000238418579,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,21,0.77,3,292,0,0,1,0,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428330628.0,0,,,0,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,19,0.62,5,1210,0,1,1,1,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428330587.0,0,,,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,25,0.77,1,1167,0,1,1,1,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1428278400000000000,1428336380.0,0,0.0,0.7699999809265137,0,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,21,1.0,6,743,0,1,1,1,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1428278400000000000,1428331948.0,0,,,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,22,0.73,4,388,0,1,1,1,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428336208.0,0,0.0,0.7300000190734863,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,23,0.88,3,897,0,0,0,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428335820.0,0,0.0,0.8799999952316284,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,none,24,0.5,2,604,0,1,0,0,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1428278400000000000,1428331903.0,0,,,0,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,20,0.54,1,1370,2,1,1,1,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428330219.0,0,,,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,21,0.58,4,1347,8,1,1,0,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428332052.0,0,,,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,20,0.65,1,314,1,1,1,1,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428364800000000000,1428400963.0,0,0.0,0.6499999761581421,0,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,22,0.5,1,683,0,1,1,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428330315.0,0,,,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,none,23,0.65,5,1338,0,1,1,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428364800000000000,1428427310.0,0,0.0,0.6499999761581421,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,23,0.5,4,1057,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428336204.0,0,0.0,0.5,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,21,0.0,1,442,0,1,1,1,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1428278400000000000,1428344971.0,0,0.0,0.0,0,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,19,0.92,7,576,0,0,1,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428364800000000000,1428366939.0,0,0.0,0.9200000166893004,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,19,0.38,3,2262,0,1,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1430006400000000000,1430060993.0,0,0.0,0.3799999952316284,0,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,22,0.62,2,1102,2,0,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428331925.0,0,,,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,19,0.85,7,1409,3,1,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1428278400000000000,1428330220.0,0,,,0,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,23,0.35,3,621,0,1,0,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428332274.0,0,,,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,25,0.23,3,877,0,1,0,1,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1428278400000000000,1428336820.0,0,0.0,0.2300000041723251,0,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,20,0.0,6,823,0,1,0,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428364800000000000,1428433414.0,0,0.0,0.0,0,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,22,0.92,2,15,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428336276.0,0,0.0,0.9200000166893004,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,22,0.73,4,938,0,1,1,0,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428330232.0,0,,,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,23,0.46,3,1067,0,0,0,0,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428332262.0,0,,,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,23,0.5,4,2403,0,1,0,0,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1429401600000000000,1429444309.0,0,0.0,0.5,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,23,0.88,2,667,0,1,1,0,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428451200000000000,1428506876.0,0,0.0,0.8799999952316284,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,25,0.92,6,744,10,0,0,1,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428334667.0,0,0.0,0.9200000166893004,1,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,23,0.92,4,511,0,1,1,1,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1428278400000000000,1428329441.0,0,,,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,19,0.73,2,502,0,1,0,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428330220.0,0,,,0,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,22,0.92,4,2179,0,0,1,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1430611200000000000,1430644664.0,0,0.0,0.9200000166893004,1,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,24,0.62,3,1170,0,0,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1429401600000000000,1429435142.0,0,0.0,0.6200000047683716,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,21,0.42,3,657,0,1,0,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428332621.0,0,,,0,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,none,26,0.5,2,1609,0,1,1,1,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428336663.0,0,0.0,0.5,1,117,65.0,62.4,47.0,2839.6,3.9,1.07,76,73,55,332231,455,125
0,1,23,0.88,2,373,0,0,1,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428192000000000000,1428271695.0,0,0.0,0.8799999952316284,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,22,0.19,2,1283,0,0,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428336817.0,0,0.0,0.1899999976158142,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,23,0.27,5,965,0,1,0,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1428278400000000000,1428331931.0,0,,,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,21,0.92,6,591,0,1,0,1,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428451200000000000,1428507201.0,0,0.0,0.9200000166893004,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,22,0.85,3,159,0,1,1,0,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428451200000000000,1428500192.0,0,0.0,0.8500000238418579,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,23,0.58,6,1008,212,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1428364800000000000,1428393472.0,0,0.0,0.5799999833106995,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,23,0.92,6,2845,0,1,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428337135.0,0,0.0,0.9200000166893004,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,23,0.69,4,152,0,1,0,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428335795.0,0,0.0,0.6899999976158142,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,none,23,0.73,2,567,0,1,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428332541.0,0,,,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,25,0.96,4,355,3,0,0,0,13,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1430611200000000000,1430645277.0,0,0.0,0.959999978542328,1,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,19,0.42,4,1323,0,1,1,1,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1430006400000000000,1430045343.0,0,0.0,0.4199999868869781,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,24,0.19,5,1240,0,1,1,1,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428364800000000000,1428400684.0,0,0.0,0.1899999976158142,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,19,0.0,6,1093,0,0,1,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1429833600000000000,1429917132.0,0,0.0,0.0,0,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,none,21,0.77,6,3972,0,1,1,0,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1429660800000000000,1429702069.0,0,0.0,0.7699999809265137,1,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,21,0.65,10,1691,0,0,1,0,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428192000000000000,1428263132.0,0,,,0,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,22,0.15,5,1054,0,0,0,0,13,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428336178.0,0,0.0,0.1500000059604644,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,19,0.77,3,1267,0,0,0,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428334096.0,0,,,0,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,19,0.58,2,487,0,1,1,0,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428311255.0,0,,,1,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,25,0.69,3,901,0,0,1,0,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1429401600000000000,1429441377.0,0,0.0,0.6899999976158142,1,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,25,0.73,2,291,0,1,1,0,8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1428364800000000000,1428409599.0,0,0.0,0.7300000190734863,1,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,22,0.46,2,1037,0,1,0,1,8,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1430006400000000000,1430052831.0,0,0.0,0.4600000083446502,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,24,0.88,2,716,0,1,1,0,13,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428336133.0,0,0.0,0.8799999952316284,0,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,22,0.92,1,944,0,1,1,1,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428332087.0,0,,,0,720,59.9,60.6,40.3,3302.9,1.7,1.07,431,436,290,2378122,1201,771
0,1,20,0.0,1,896,0,0,1,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1429142400000000000,1429209110.0,0,0.0,0.0,0,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,19,0.35,1,223,1,1,1,1,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1428278400000000000,1428363878.0,0,0.0,0.3499999940395355,0,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
0,1,24,0.92,6,1596,0,1,0,0,10,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428336014.0,0,0.0,0.9200000166893004,1,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,23,0.54,3,1220,9,0,0,1,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1429401600000000000,1429439228.0,0,0.0,0.5400000214576721,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,21,0.58,2,520,0,1,1,1,8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428331859.0,0,,,0,603,64.0,63.0,35.7,4093.0,2.1,1.12,386,380,215,2468100,1239,678
0,1,25,0.0,1,134,21,0,0,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1427328000000000000,1427400178.0,0,,,0,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,24,0.58,1,172,2,0,1,1,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428335824.0,0,0.0,0.5799999833106995,0,534,61.0,61.4,39.7,3009.6,2.6,1.12,326,328,212,1607127,1378,599
0,1,23,0.88,5,682,4,1,1,0,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1428278400000000000,1428332070.0,0,,,1,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,25,0.85,4,251,0,1,0,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1430006400000000000,1430036487.0,0,0.0,0.8500000238418579,0,356,60.1,62.4,44.4,2902.8,2.6,1.1,214,222,158,1033400,923,392
0,1,23,0.08,7,922,1,0,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1428364800000000000,1428404118.0,0,0.0,0.0799999982118606,0,593,59.7,64.8,39.5,3632.6,3.1,1.09,354,384,234,2154138,1811,648
0,1,20,1.0,13,1244,1,1,1,0,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1428364800000000000,1428444409.0,0,0.0,1.0,1,524,67.6,64.9,37.2,4809.5,1.8,1.12,354,340,195,2520195,934,586
0,1,19,0.65,6,727,0,1,1,1,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1428278400000000000,1428330348.0,0,,,0,523,65.8,62.5,34.2,4279.5,2.6,1.15,344,327,179,2238190,1374,601
